Police Boundary,Date,Boundary_Class,Victimisations,victim_pct_change,Year,District_Police_Num,police_pct_change,hlc_index_amt_mean,hlc_index_amt_min,hlc_index_amt_max,shifted,hlc_change,hlc_pct_change,Unemployment rate (%),UR_pct_change
Auckland City,1/07/2014,0,2660,6.165413534,2014,829,-2.171290712,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
Auckland City,1/08/2014,0,2824,6.165413534,2014,829,-2.171290712,1004.666667,989,1033,1004.666667,0,0,5.3,0
Auckland City,1/09/2014,0,2971,5.205382436,2014,829,-2.171290712,1004.666667,989,1033,1004.666667,0,0,5.3,0
Auckland City,1/10/2014,0,2779,-6.462470549,2014,829,-2.171290712,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Auckland City,1/11/2014,0,2900,4.354084203,2014,829,-2.171290712,1004,972,1058,1004,0,0,5.3,0
Auckland City,1/12/2014,0,2980,2.75862069,2014,829,-2.171290712,1004,972,1058,1004,0,0,5.5,3.773584906
Auckland City,1/01/2015,0,2865,-3.859060403,2015,811,-2.171290712,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Auckland City,1/02/2015,0,2910,1.570680628,2015,811,-2.171290712,1010.166667,933,1089,1010.166667,0,0,5.5,0
Auckland City,1/03/2015,0,3418,17.45704467,2015,811,-2.171290712,1010.166667,933,1089,1010.166667,0,0,5.5,0
Auckland City,1/04/2015,0,3144,-8.01638385,2015,811,-2.171290712,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Auckland City,1/05/2015,0,3205,1.940203562,2015,811,-2.171290712,1014.833333,955,1117,1014.833333,0,0,5.5,0
Auckland City,1/06/2015,0,2937,-8.361934477,2015,811,-2.171290712,1014.833333,955,1117,1014.833333,0,0,5.5,0
Auckland City,1/07/2015,0,2895,-1.430030644,2015,811,-2.171290712,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Auckland City,1/08/2015,0,2923,0.967184801,2015,811,-2.171290712,1016.583333,931,1133,1016.583333,0,0,5.5,0
Auckland City,1/09/2015,0,2677,-8.416010948,2015,811,-2.171290712,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
Auckland City,1/10/2015,0,2597,-2.988419873,2015,811,-2.171290712,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Auckland City,1/11/2015,0,3027,16.55756642,2015,811,-2.171290712,1012.75,915,1138,1012.75,0,0,5.7,0
Auckland City,1/12/2015,0,2928,-3.270564916,2015,811,-2.171290712,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Auckland City,1/01/2016,0,2823,-3.586065574,2016,845,4.192355117,1015,880,1100,1012.75,2.25,0.222167366,5,0
Auckland City,1/02/2016,0,2776,-1.664895501,2016,845,4.192355117,1015,880,1100,1015,0,0,5,0
Auckland City,1/03/2016,0,3050,9.870317003,2016,845,4.192355117,1015,880,1100,1015,0,0,5.3,6
Auckland City,1/04/2016,0,2733,-10.39344262,2016,845,4.192355117,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Auckland City,1/05/2016,0,2837,3.805342115,2016,845,4.192355117,1017.25,893,1096,1017.25,0,0,5.3,0
Auckland City,1/06/2016,0,2711,-4.441311244,2016,845,4.192355117,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Auckland City,1/07/2016,0,3002,10.73404648,2016,845,4.192355117,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Auckland City,1/08/2016,0,3049,1.565622918,2016,845,4.192355117,1021.166667,872,1115,1021.166667,0,0,5.1,0
Auckland City,1/09/2016,0,2454,-19.51459495,2016,845,4.192355117,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Auckland City,1/10/2016,0,1800,-26.65036675,2016,845,4.192355117,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Auckland City,1/11/2016,0,1885,4.722222222,2016,845,4.192355117,1023.416667,902,1121,1023.416667,0,0,5,0
Auckland City,1/12/2016,0,2102,11.51193634,2016,845,4.192355117,1023.416667,902,1121,1023.416667,0,0,5.3,6
Auckland City,1/01/2017,0,2547,21.17031399,2017,805,-4.733727811,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
Auckland City,1/02/2017,0,2286,-10.24734982,2017,805,-4.733727811,1031.25,911,1140,1031.25,0,0,5.3,0
Auckland City,1/03/2017,0,2370,3.674540682,2017,805,-4.733727811,1031.25,911,1140,1031.25,0,0,4.9,-7.547169811
Auckland City,1/04/2017,0,2296,-3.122362869,2017,805,-4.733727811,1029.333333,901,1140,1031.25,-1.916666667,-0.185858586,4.9,0
Auckland City,1/05/2017,0,2426,5.662020906,2017,805,-4.733727811,1029.333333,901,1140,1029.333333,0,0,4.9,0
Auckland City,1/06/2017,0,2252,-7.172300082,2017,805,-4.733727811,1029.333333,901,1140,1029.333333,0,0,4.9,0
Auckland City,1/07/2017,0,2241,-0.488454707,2017,805,-4.733727811,1034.083333,888,1149,1029.333333,4.75,0.461463731,4.9,0
Auckland City,1/08/2017,0,2213,-1.249442213,2017,805,-4.733727811,1034.083333,888,1149,1034.083333,0,0,4.9,0
Auckland City,1/09/2017,0,2350,6.190691369,2017,805,-4.733727811,1034.083333,888,1149,1034.083333,0,0,4.7,-4.081632653
Auckland City,1/10/2017,0,2141,-8.893617021,2017,805,-4.733727811,1033.75,911,1142,1034.083333,-0.333333333,-0.032234668,4.7,0
Auckland City,1/11/2017,0,2172,1.447921532,2017,805,-4.733727811,1033.75,911,1142,1033.75,0,0,4.7,0
Auckland City,1/12/2017,0,2156,-0.73664825,2017,805,-4.733727811,1033.75,911,1142,1033.75,0,0,4.5,-4.255319149
Auckland City,1/01/2018,0,2386,10.66790353,2018,804,-0.124223602,1038.833333,912,1194,1033.75,5.083333333,0.491737203,4.5,0
Auckland City,1/02/2018,0,2171,-9.010896899,2018,804,-0.124223602,1038.833333,912,1194,1038.833333,0,0,4.5,0
Auckland City,1/03/2018,0,2251,3.684937817,2018,804,-0.124223602,1038.833333,912,1194,1038.833333,0,0,4.4,-2.222222222
Auckland City,1/04/2018,0,2092,-7.063527321,2018,804,-0.124223602,1041,899,1209,1038.833333,2.166666667,0.208567303,4.4,0
Auckland City,1/05/2018,0,2180,4.206500956,2018,804,-0.124223602,1041,899,1209,1041,0,0,4.4,0
Auckland City,1/06/2018,0,2233,2.431192661,2018,804,-0.124223602,1041,899,1209,1041,0,0,4.6,4.545454545
Auckland City,1/07/2018,0,2157,-3.403493059,2018,804,-0.124223602,1045.583333,887,1207,1041,4.583333333,0.44028178,4.6,0
Auckland City,1/08/2018,0,1833,-15.02086231,2018,804,-0.124223602,1045.583333,887,1207,1045.583333,0,0,4.6,0
Auckland City,1/09/2018,0,1823,-0.545553737,2018,804,-0.124223602,1045.583333,887,1207,1045.583333,0,0,4,-13.04347826
Auckland City,1/10/2018,0,2030,11.35490949,2018,804,-0.124223602,1045.5,891,1189,1045.583333,-0.083333333,-0.007970033,4,0
Auckland City,1/11/2018,0,1852,-8.768472906,2018,804,-0.124223602,1045.5,891,1189,1045.5,0,0,4,0
Auckland City,1/12/2018,0,2044,10.36717063,2018,804,-0.124223602,1045.5,891,1189,1045.5,0,0,4.3,7.5
Auckland City,1/01/2019,0,2757,34.88258317,2019,858,6.71641791,1047.5,893,1248,1045.5,2,0.191296031,4.3,0
Auckland City,1/02/2019,0,1922,-30.28654334,2019,858,6.71641791,1047.5,893,1248,1047.5,0,0,4.3,0
Auckland City,1/03/2019,0,2152,11.96670135,2019,858,6.71641791,1047.5,893,1248,1047.5,0,0,4.2,-2.325581395
Auckland City,1/04/2019,0,1969,-8.503717472,2019,858,6.71641791,1052.166667,886,1253,1047.5,4.666666667,0.445505171,4.2,0
Auckland City,1/05/2019,0,2139,8.633824276,2019,858,6.71641791,1052.166667,886,1253,1052.166667,0,0,4.2,0
Auckland City,1/06/2019,0,1667,-22.06638616,2019,858,6.71641791,1052.166667,886,1253,1052.166667,0,0,4,-4.761904762
Auckland City,1/07/2019,0,1699,1.919616077,2019,858,6.71641791,1053.5,876,1255,1052.166667,1.333333333,0.126722636,4,0
Auckland City,1/08/2019,0,1625,-4.355503237,2019,858,6.71641791,1053.5,876,1255,1053.5,0,0,4,0
Auckland City,1/09/2019,0,1674,3.015384615,2019,858,6.71641791,1053.5,876,1255,1053.5,0,0,4.1,2.5
Auckland City,1/10/2019,0,2278,36.08124253,2019,858,6.71641791,1055.5,864,1249,1053.5,2,0.189843379,4.1,0
Auckland City,1/11/2019,0,2606,14.39859526,2019,858,6.71641791,1055.5,864,1249,1055.5,0,0,4.1,0
Auckland City,1/12/2019,0,2618,0.460475825,2019,858,6.71641791,1055.5,864,1249,1055.5,0,0,4.1,0
Auckland City,1/01/2020,0,2758,5.347593583,2020,877,2.214452214,1061.416667,862,1317,1055.5,5.916666667,0.560555819,4.1,0
Auckland City,1/02/2020,0,2781,0.833937636,2020,877,2.214452214,1061.416667,862,1317,1061.416667,0,0,4.1,0
Auckland City,1/03/2020,0,2334,-16.07335491,2020,877,2.214452214,1061.416667,862,1317,1061.416667,0,0,4.2,2.43902439
Auckland City,1/04/2020,0,840,-64.01028278,2020,877,2.214452214,1054,866,1322,1061.416667,-7.416666667,-0.698751668,4.2,0
Auckland City,1/05/2020,0,1182,40.71428571,2020,877,2.214452214,1054,866,1322,1054,0,0,4.2,0
Auckland City,1/06/2020,0,1605,35.78680203,2020,877,2.214452214,1054,866,1322,1054,0,0,4.1,-2.380952381
Auckland City,1/07/2020,0,1920,19.62616822,2020,877,2.214452214,1055.416667,858,1324,1054,1.416666667,0.134408602,4.1,0
Auckland City,1/08/2020,0,1986,3.4375,2020,877,2.214452214,1055.416667,858,1324,1055.416667,0,0,4.1,0
Auckland City,1/09/2020,0,1857,-6.495468278,2020,877,2.214452214,1055.416667,858,1324,1055.416667,0,0,5.2,26.82926829
Auckland City,1/10/2020,0,2309,24.34033387,2020,877,2.214452214,1058.5,854,1329,1055.416667,3.083333333,0.292143703,5.2,0
Auckland City,1/11/2020,0,2690,16.50064963,2020,877,2.214452214,1058.5,854,1329,1058.5,0,0,5.2,0
Auckland City,1/12/2020,0,2790,3.717472119,2020,877,2.214452214,1058.5,854,1329,1058.5,0,0,4.9,-5.769230769
Auckland City,1/01/2021,0,3094,10.89605735,2021,875,-0.228050171,1065.083333,845,1350,1058.5,6.583333333,0.621949299,4.9,0
Auckland City,1/02/2021,0,2564,-17.12992889,2021,875,-0.228050171,1065.083333,845,1350,1065.083333,0,0,4.9,0
Auckland City,1/03/2021,0,3192,24.49297972,2021,875,-0.228050171,1065.083333,845,1350,1065.083333,0,0,4.6,-6.12244898
Auckland City,1/04/2021,0,3280,2.756892231,2021,875,-0.228050171,1074.666667,829,1352,1065.083333,9.583333333,0.899773101,4.6,0
Auckland City,1/05/2021,0,3706,12.98780488,2021,875,-0.228050171,1074.666667,829,1352,1074.666667,0,0,4.6,0
Auckland City,1/06/2021,0,3583,-3.318942256,2021,875,-0.228050171,1074.666667,829,1352,1074.666667,0,0,4,-13.04347826
Auckland City,1/07/2021,0,3706,3.432877477,2021,875,-0.228050171,1087.5,823,1357,1074.666667,12.83333333,1.194168734,4,0
Auckland City,1/08/2021,0,3130,-15.54236373,2021,875,-0.228050171,1087.5,823,1357,1087.5,0,0,4,0
Auckland City,1/09/2021,0,2239,-28.46645367,2021,875,-0.228050171,1087.5,823,1357,1087.5,0,0,3.3,-17.5
Auckland City,1/10/2021,0,2001,-10.62974542,2021,875,-0.228050171,1103,842,1352,1087.5,15.5,1.425287356,3.3,0
Auckland City,1/11/2021,0,2235,11.69415292,2021,875,-0.228050171,1103,842,1352,1103,0,0,3.3,0
Auckland City,1/12/2021,0,2684,20.08948546,2021,875,-0.228050171,1103,842,1352,1103,0,0,3.2,-3.03030303
Auckland City,1/01/2022,0,2868,6.855439642,2022,900,2.857142857,1127.25,843,1389,1103,24.25,2.198549411,3.2,0
Auckland City,1/02/2022,0,2751,-4.079497908,2022,900,2.857142857,1127.25,843,1389,1127.25,0,0,3.2,0
Auckland City,1/03/2022,0,2922,6.215921483,2022,900,2.857142857,1127.25,843,1389,1127.25,0,0,3.2,0
Auckland City,1/04/2022,0,2962,1.368925394,2022,900,2.857142857,1148.75,839,1402,1127.25,21.5,1.907296518,3.2,0
Auckland City,1/05/2022,0,2848,-3.848750844,2022,900,2.857142857,1148.75,839,1402,1148.75,0,0,3.2,0
Auckland City,1/06/2022,0,2664,-6.460674157,2022,900,2.857142857,1148.75,839,1402,1148.75,0,0,3.3,3.125
Auckland City,1/07/2022,0,2798,5.03003003,2022,900,2.857142857,1175.583333,851,1421,1148.75,26.83333333,2.335872325,3.3,0
Auckland City,1/08/2022,0,2995,7.040743388,2022,900,2.857142857,1175.583333,851,1421,1175.583333,0,0,3.3,0
Auckland City,1/09/2022,0,3744,25.00834725,2022,900,2.857142857,1175.583333,851,1421,1175.583333,0,0,3.3,0
Auckland City,1/10/2022,0,4194,12.01923077,2022,900,2.857142857,1196.916667,852,1482,1175.583333,21.33333333,1.814701921,3.3,0
Auckland City,1/11/2022,0,4180,-0.333810205,2022,900,2.857142857,1196.916667,852,1482,1196.916667,0,0,3.3,0
Auckland City,1/12/2022,0,4107,-1.746411483,2022,900,2.857142857,1196.916667,852,1482,1196.916667,0,0,3.4,3.03030303
Auckland City,1/01/2023,0,3727,-9.252495739,2023,900,2.857142857,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Auckland City,1/02/2023,0,2722,-26.96538771,2023,900,2.857142857,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Bay Of Plenty,1/07/2014,1,1542,-26.96538771,2014,686,2.857142857,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
Bay Of Plenty,1/08/2014,1,1718,11.41374838,2014,686,2.857142857,1004.666667,989,1033,1004.666667,0,0,5.3,0
Bay Of Plenty,1/09/2014,1,1731,0.75669383,2014,686,2.857142857,1004.666667,989,1033,1004.666667,0,0,5.3,0
Bay Of Plenty,1/10/2014,1,1817,4.968226459,2014,686,2.857142857,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Bay Of Plenty,1/11/2014,1,1839,1.210787012,2014,686,2.857142857,1004,972,1058,1004,0,0,5.3,0
Bay Of Plenty,1/12/2014,1,1726,-6.144643828,2014,686,2.857142857,1004,972,1058,1004,0,0,5.5,3.773584906
Bay Of Plenty,1/01/2015,1,2146,24.33371958,2015,686,0,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Bay Of Plenty,1/02/2015,1,1767,-17.66076421,2015,686,0,1010.166667,933,1089,1010.166667,0,0,5.5,0
Bay Of Plenty,1/03/2015,1,1613,-8.715336729,2015,686,0,1010.166667,933,1089,1010.166667,0,0,5.5,0
Bay Of Plenty,1/04/2015,1,1506,-6.633601984,2015,686,0,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Bay Of Plenty,1/05/2015,1,1711,13.6122178,2015,686,0,1014.833333,955,1117,1014.833333,0,0,5.5,0
Bay Of Plenty,1/06/2015,1,1794,4.850964348,2015,686,0,1014.833333,955,1117,1014.833333,0,0,5.5,0
Bay Of Plenty,1/07/2015,1,1714,-4.459308807,2015,686,0,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Bay Of Plenty,1/08/2015,1,1798,4.900816803,2015,686,0,1016.583333,931,1133,1016.583333,0,0,5.5,0
Bay Of Plenty,1/09/2015,1,1920,6.785317019,2015,686,0,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
Bay Of Plenty,1/10/2015,1,2095,9.114583333,2015,686,0,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Bay Of Plenty,1/11/2015,1,2106,0.525059666,2015,686,0,1012.75,915,1138,1012.75,0,0,5.7,0
Bay Of Plenty,1/12/2015,1,2187,3.846153846,2015,686,0,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Bay Of Plenty,1/01/2016,1,2061,-5.761316872,2016,687,0.145772595,1015,880,1100,1012.75,2.25,0.222167366,5,0
Bay Of Plenty,1/02/2016,1,1932,-6.259097525,2016,687,0.145772595,1015,880,1100,1015,0,0,5,0
Bay Of Plenty,1/03/2016,1,2030,5.072463768,2016,687,0.145772595,1015,880,1100,1015,0,0,5.3,6
Bay Of Plenty,1/04/2016,1,1949,-3.990147783,2016,687,0.145772595,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Bay Of Plenty,1/05/2016,1,1873,-3.899435608,2016,687,0.145772595,1017.25,893,1096,1017.25,0,0,5.3,0
Bay Of Plenty,1/06/2016,1,1788,-4.538174052,2016,687,0.145772595,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Bay Of Plenty,1/07/2016,1,1972,10.29082774,2016,687,0.145772595,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Bay Of Plenty,1/08/2016,1,2095,6.237322515,2016,687,0.145772595,1021.166667,872,1115,1021.166667,0,0,5.1,0
Bay Of Plenty,1/09/2016,1,1635,-21.95704057,2016,687,0.145772595,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Bay Of Plenty,1/10/2016,1,1683,2.935779817,2016,687,0.145772595,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Bay Of Plenty,1/11/2016,1,1763,4.753416518,2016,687,0.145772595,1023.416667,902,1121,1023.416667,0,0,5,0
Bay Of Plenty,1/12/2016,1,1718,-2.552467385,2016,687,0.145772595,1023.416667,902,1121,1023.416667,0,0,5.3,6
Bay Of Plenty,1/01/2017,1,1910,11.1757858,2017,670,-2.474526929,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
Bay Of Plenty,1/02/2017,1,1636,-14.34554974,2017,670,-2.474526929,1031.25,911,1140,1031.25,0,0,5.3,0
Bay Of Plenty,1/03/2017,1,1643,0.427872861,2017,670,-2.474526929,1031.25,911,1140,1031.25,0,0,4.9,-7.547169811
Bay Of Plenty,1/04/2017,1,1342,-18.32014607,2017,670,-2.474526929,1029.333333,901,1140,1031.25,-1.916666667,-0.185858586,4.9,0
Bay Of Plenty,1/05/2017,1,1582,17.88375559,2017,670,-2.474526929,1029.333333,901,1140,1029.333333,0,0,4.9,0
Bay Of Plenty,1/06/2017,1,1654,4.551201011,2017,670,-2.474526929,1029.333333,901,1140,1029.333333,0,0,4.9,0
Bay Of Plenty,1/07/2017,1,1886,14.02660218,2017,670,-2.474526929,1034.083333,888,1149,1029.333333,4.75,0.461463731,4.9,0
Bay Of Plenty,1/08/2017,1,1919,1.749734889,2017,670,-2.474526929,1034.083333,888,1149,1034.083333,0,0,4.9,0
Bay Of Plenty,1/09/2017,1,1685,-12.19385096,2017,670,-2.474526929,1034.083333,888,1149,1034.083333,0,0,4.7,-4.081632653
Bay Of Plenty,1/10/2017,1,1297,-23.02670623,2017,670,-2.474526929,1033.75,911,1142,1034.083333,-0.333333333,-0.032234668,4.7,0
Bay Of Plenty,1/11/2017,1,1431,10.33153431,2017,670,-2.474526929,1033.75,911,1142,1033.75,0,0,4.7,0
Bay Of Plenty,1/12/2017,1,1513,5.73025856,2017,670,-2.474526929,1033.75,911,1142,1033.75,0,0,4.5,-4.255319149
Bay Of Plenty,1/01/2018,1,1599,5.684071381,2018,686,2.388059701,1038.833333,912,1194,1033.75,5.083333333,0.491737203,4.5,0
Bay Of Plenty,1/02/2018,1,1477,-7.629768605,2018,686,2.388059701,1038.833333,912,1194,1038.833333,0,0,4.5,0
Bay Of Plenty,1/03/2018,1,1430,-3.182125931,2018,686,2.388059701,1038.833333,912,1194,1038.833333,0,0,4.4,-2.222222222
Bay Of Plenty,1/04/2018,1,1291,-9.72027972,2018,686,2.388059701,1041,899,1209,1038.833333,2.166666667,0.208567303,4.4,0
Bay Of Plenty,1/05/2018,1,1438,11.38652208,2018,686,2.388059701,1041,899,1209,1041,0,0,4.4,0
Bay Of Plenty,1/06/2018,1,1446,0.556328234,2018,686,2.388059701,1041,899,1209,1041,0,0,4.6,4.545454545
Bay Of Plenty,1/07/2018,1,1418,-1.93637621,2018,686,2.388059701,1045.583333,887,1207,1041,4.583333333,0.44028178,4.6,0
Bay Of Plenty,1/08/2018,1,1430,0.846262341,2018,686,2.388059701,1045.583333,887,1207,1045.583333,0,0,4.6,0
Bay Of Plenty,1/09/2018,1,1450,1.398601399,2018,686,2.388059701,1045.583333,887,1207,1045.583333,0,0,4,-13.04347826
Bay Of Plenty,1/10/2018,1,1891,30.4137931,2018,686,2.388059701,1045.5,891,1189,1045.583333,-0.083333333,-0.007970033,4,0
Bay Of Plenty,1/11/2018,1,1596,-15.60021153,2018,686,2.388059701,1045.5,891,1189,1045.5,0,0,4,0
Bay Of Plenty,1/12/2018,1,1618,1.378446115,2018,686,2.388059701,1045.5,891,1189,1045.5,0,0,4.3,7.5
Bay Of Plenty,1/01/2019,1,2287,41.3473424,2019,725,5.685131195,1047.5,893,1248,1045.5,2,0.191296031,4.3,0
Bay Of Plenty,1/02/2019,1,1617,-29.29602099,2019,725,5.685131195,1047.5,893,1248,1047.5,0,0,4.3,0
Bay Of Plenty,1/03/2019,1,1539,-4.823747681,2019,725,5.685131195,1047.5,893,1248,1047.5,0,0,4.2,-2.325581395
Bay Of Plenty,1/04/2019,1,1339,-12.99545159,2019,725,5.685131195,1052.166667,886,1253,1047.5,4.666666667,0.445505171,4.2,0
Bay Of Plenty,1/05/2019,1,1555,16.13144137,2019,725,5.685131195,1052.166667,886,1253,1052.166667,0,0,4.2,0
Bay Of Plenty,1/06/2019,1,1319,-15.17684887,2019,725,5.685131195,1052.166667,886,1253,1052.166667,0,0,4,-4.761904762
Bay Of Plenty,1/07/2019,1,1254,-4.927975739,2019,725,5.685131195,1053.5,876,1255,1052.166667,1.333333333,0.126722636,4,0
Bay Of Plenty,1/08/2019,1,1269,1.196172249,2019,725,5.685131195,1053.5,876,1255,1053.5,0,0,4,0
Bay Of Plenty,1/09/2019,1,1350,6.382978723,2019,725,5.685131195,1053.5,876,1255,1053.5,0,0,4.1,2.5
Bay Of Plenty,1/10/2019,1,2138,58.37037037,2019,725,5.685131195,1055.5,864,1249,1053.5,2,0.189843379,4.1,0
Bay Of Plenty,1/11/2019,1,2432,13.75116932,2019,725,5.685131195,1055.5,864,1249,1055.5,0,0,4.1,0
Bay Of Plenty,1/12/2019,1,2474,1.726973684,2019,725,5.685131195,1055.5,864,1249,1055.5,0,0,4.1,0
Bay Of Plenty,1/01/2020,1,2913,17.74454325,2020,765,5.517241379,1061.416667,862,1317,1055.5,5.916666667,0.560555819,4.1,0
Bay Of Plenty,1/02/2020,1,2764,-5.115001716,2020,765,5.517241379,1061.416667,862,1317,1061.416667,0,0,4.1,0
Bay Of Plenty,1/03/2020,1,1684,-39.07380608,2020,765,5.517241379,1061.416667,862,1317,1061.416667,0,0,4.2,2.43902439
Bay Of Plenty,1/04/2020,1,1020,-39.42992874,2020,765,5.517241379,1054,866,1322,1061.416667,-7.416666667,-0.698751668,4.2,0
Bay Of Plenty,1/05/2020,1,1283,25.78431373,2020,765,5.517241379,1054,866,1322,1054,0,0,4.2,0
Bay Of Plenty,1/06/2020,1,1462,13.95167576,2020,765,5.517241379,1054,866,1322,1054,0,0,4.1,-2.380952381
Bay Of Plenty,1/07/2020,1,1452,-0.683994528,2020,765,5.517241379,1055.416667,858,1324,1054,1.416666667,0.134408602,4.1,0
Bay Of Plenty,1/08/2020,1,1668,14.87603306,2020,765,5.517241379,1055.416667,858,1324,1055.416667,0,0,4.1,0
Bay Of Plenty,1/09/2020,1,1380,-17.26618705,2020,765,5.517241379,1055.416667,858,1324,1055.416667,0,0,5.2,26.82926829
Bay Of Plenty,1/10/2020,1,1993,44.42028986,2020,765,5.517241379,1058.5,854,1329,1055.416667,3.083333333,0.292143703,5.2,0
Bay Of Plenty,1/11/2020,1,2313,16.05619669,2020,765,5.517241379,1058.5,854,1329,1058.5,0,0,5.2,0
Bay Of Plenty,1/12/2020,1,2354,1.77258971,2020,765,5.517241379,1058.5,854,1329,1058.5,0,0,4.9,-5.769230769
Bay Of Plenty,1/01/2021,1,2655,12.78674596,2021,778,1.699346405,1065.083333,845,1350,1058.5,6.583333333,0.621949299,4.9,0
Bay Of Plenty,1/02/2021,1,2345,-11.67608286,2021,778,1.699346405,1065.083333,845,1350,1065.083333,0,0,4.9,0
Bay Of Plenty,1/03/2021,1,2409,2.729211087,2021,778,1.699346405,1065.083333,845,1350,1065.083333,0,0,4.6,-6.12244898
Bay Of Plenty,1/04/2021,1,1960,-18.63843919,2021,778,1.699346405,1074.666667,829,1352,1065.083333,9.583333333,0.899773101,4.6,0
Bay Of Plenty,1/05/2021,1,2353,20.05102041,2021,778,1.699346405,1074.666667,829,1352,1074.666667,0,0,4.6,0
Bay Of Plenty,1/06/2021,1,2300,-2.252443689,2021,778,1.699346405,1074.666667,829,1352,1074.666667,0,0,4,-13.04347826
Bay Of Plenty,1/07/2021,1,2201,-4.304347826,2021,778,1.699346405,1087.5,823,1357,1074.666667,12.83333333,1.194168734,4,0
Bay Of Plenty,1/08/2021,1,1943,-11.72194457,2021,778,1.699346405,1087.5,823,1357,1087.5,0,0,4,0
Bay Of Plenty,1/09/2021,1,1782,-8.28615543,2021,778,1.699346405,1087.5,823,1357,1087.5,0,0,3.3,-17.5
Bay Of Plenty,1/10/2021,1,2243,25.8698092,2021,778,1.699346405,1103,842,1352,1087.5,15.5,1.425287356,3.3,0
Bay Of Plenty,1/11/2021,1,2312,3.076237182,2021,778,1.699346405,1103,842,1352,1103,0,0,3.3,0
Bay Of Plenty,1/12/2021,1,2550,10.29411765,2021,778,1.699346405,1103,842,1352,1103,0,0,3.2,-3.03030303
Bay Of Plenty,1/01/2022,1,2590,1.568627451,2022,770,-1.028277635,1127.25,843,1389,1103,24.25,2.198549411,3.2,0
Bay Of Plenty,1/02/2022,1,2235,-13.70656371,2022,770,-1.028277635,1127.25,843,1389,1127.25,0,0,3.2,0
Bay Of Plenty,1/03/2022,1,2417,8.143176734,2022,770,-1.028277635,1127.25,843,1389,1127.25,0,0,3.2,0
Bay Of Plenty,1/04/2022,1,2017,-16.54944146,2022,770,-1.028277635,1148.75,839,1402,1127.25,21.5,1.907296518,3.2,0
Bay Of Plenty,1/05/2022,1,2468,22.35994051,2022,770,-1.028277635,1148.75,839,1402,1148.75,0,0,3.2,0
Bay Of Plenty,1/06/2022,1,2213,-10.33225284,2022,770,-1.028277635,1148.75,839,1402,1148.75,0,0,3.3,3.125
Bay Of Plenty,1/07/2022,1,2651,19.79213737,2022,770,-1.028277635,1175.583333,851,1421,1148.75,26.83333333,2.335872325,3.3,0
Bay Of Plenty,1/08/2022,1,2859,7.846095813,2022,770,-1.028277635,1175.583333,851,1421,1175.583333,0,0,3.3,0
Bay Of Plenty,1/09/2022,1,2697,-5.666316894,2022,770,-1.028277635,1175.583333,851,1421,1175.583333,0,0,3.3,0
Bay Of Plenty,1/10/2022,1,2650,-1.742677049,2022,770,-1.028277635,1196.916667,852,1482,1175.583333,21.33333333,1.814701921,3.3,0
Bay Of Plenty,1/11/2022,1,2870,8.301886792,2022,770,-1.028277635,1196.916667,852,1482,1196.916667,0,0,3.3,0
Bay Of Plenty,1/12/2022,1,2893,0.801393728,2022,770,-1.028277635,1196.916667,852,1482,1196.916667,0,0,3.4,3.03030303
Bay Of Plenty,1/01/2023,1,3019,4.355340477,2023,770,-1.028277635,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Bay Of Plenty,1/02/2023,1,2496,-17.32361709,2023,770,-1.028277635,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Canterbury,1/07/2014,2,2120,-17.32361709,2014,919,-1.028277635,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
